time_limit,required_cpus,task_time
5,128,0
5,128,0
5,128,0
5,128,0
5,128,0
10,32,0
10,32,0
10,32,0
120,32,1.99999999604188
120,32,2.99999999930151
15,32,1.00000000325963
15,128,4.00000000256114
120,32,1.99999999604188
10,256,2.99999999930151
5,512,1.00000000325963
30,32,30.0000000034925
15,128,14.9999999965075
10,256,10.0000000011642
5,512,4.99999999534339
15,32,7.00000000186265
15,32,14.9999999965075
15,32,14.9999999965075
10,32,1.00000000325963
120,32,1.00000000325963
120,32,0
5,32,5.00000000582077
120,32,0
10,32,10.0000000011642
120,32,0
120,32,0
120,32,1.00000000325963
120,32,2.99999999930151
1,512,1.00000000325963
1,512,0
120,32,3.99999999208376
1,512,1.00000000325963
1,512,0
5,32,0
120,32,15.0000000069849
120,32,0
360,256,360
120,32,0
120,32,4.00000000256114
5,32,0
5,32,0
5,32,1.00000000325963
120,32,4.00000000256114
10,32,10.0000000011642
5,128,0
10,32,9.99999999068677
5,128,0
5,32,1.00000000325963
15,32,7.00000000186265
5,128,0.99999999278225
5,32,4.99999999534339
5,32,1.00000000325963
15,32,15.0000000069849
120,32,4.00000000256114
15,32,1.99999999604188
15,32,4.00000000256114
15,32,5.00000000582077
120,32,0
120,32,0.99999999278225
120,32,4.00000000256114
15,32,8.00000000512227
5,128,0
15,32,9.99999999068677
5,128,0
5,128,0
15,32,11.0000000044238
10,32,0
10,32,0
120,32,49.9999999953434
10,128,0
10,128,0
10,128,0.99999999278225
15,32,14.0000000037253
15,32,4.00000000256114
15,32,7.9999999946449
5,128,0
15,32,11.0000000044238
120,32,1.00000000325963
5,32,0
120,32,21.9999999983702
15,32,1.99999999604188
15,32,5.99999999860302
15,32,14.9999999965075
15,128,0
10,256,1.00000000325963
5,512,1.00000000325963
15,32,14.9999999965075
15,32,14.9999999965075
15,32,15.0000000069849
15,32,14.9999999965075
15,32,15.0000000069849
15,32,15.0000000069849
30,32,20.0000000023283
15,32,15.0000000069849
15,32,15.0000000069849
15,32,14.9999999965075
15,32,15.0000000069849
15,32,14.9999999965075
5,512,0
10,256,1.99999999604188
15,128,1.00000000325963
120,32,27.9999999969732
15,32,0
120,32,1.00000000325963
120,32,0
120,32,0
15,128,0
15,128,1.00000000325963
15,128,2.00000000651926
15,128,1.99999999604188
10,256,1.00000000325963
5,512,1.99999999604188
15,128,0
15,128,0.99999999278225
15,128,1.00000000325963
5,256,1.00000000325963
5,512,0.99999999278225
5,256,1.99999999604188
5,256,1.99999999604188
5,512,0
5,512,0
5,512,1.00000000325963
5,256,0
5,256,0
5,256,1.00000000325963
5,512,0
5,512,0.99999999278225
5,512,0
15,32,1.00000000325963
15,64,1.00000000325963
15,32,0
15,32,0
15,32,1.00000000325963
15,32,2.00000000651926
15,64,1.00000000325963
15,32,0
15,32,14.9999999965075
15,32,14.9999999965075
15,32,15.0000000069849
15,32,15.0000000069849
15,32,14.9999999965075
360,256,98.9999999979045
120,32,4.00000000256114
15,32,8.00000000512227
15,32,3.99999999208376
15,64,1.99999999604188
15,32,0
15,32,1.00000000325963
15,32,1.00000000325963
15,32,14.9999999965075
